fecha_solicitud;mes_sol;año_sol;desc_cnae;empresa_municipio;empresa_provincia;localidades_centro_trab;desc_sector;total_trab_sus;trab_hombres_sus;trab_mujeres_sus
23/11/2024;11;2024;Establecimientos de bebidas;Aldaya;Valencia;Aldaya;SERVICIOS;7;3;4
23/11/2024;11;2024;Fabricación de placas, hojas, tubos y perfiles de plástico;Beniparrell;Valencia;Beniparrell;INDUSTRIA;3;2;1
23/11/2024;11;2024;Comercio al por menor de frutas y hortalizas en establecimientos especializados;Valencia;Valencia;Valencia;SERVICIOS;1;1;0
23/11/2024;11;2024;Actividades de agentes y corredores de seguros;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
23/11/2024;11;2024;Actividades de los gimnasios;Catarroja;Valencia;Catarroja;SERVICIOS;2;0;2
23/11/2024;11;2024;Fabricación de carpintería metálica;Alfafar;Valencia;Alfafar;INDUSTRIA;1;1;0
23/11/2024;11;2024;Pintura y acristalamiento;Catarroja;Valencia;Catarroja;CONSTRUCIÓN;2;2;0
23/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
23/11/2024;11;2024;Comercio al por menor de flores, plantas, semillas, fertilizantes, animales de compañía y comida en establecim. especializados;Catarroja;Valencia;Catarroja;SERVICIOS;1;1;0
24/11/2024;11;2024;Restaurantes y puestos de comidas;Benetússer;Valencia;Alfafar;SERVICIOS;3;2;1
24/11/2024;11;2024;Restaurantes y puestos de comidas;Massanassa;Valencia;Massanassa;SERVICIOS;3;0;3
24/11/2024;11;2024;Limpieza general de edificios;Valencia;Valencia;Algemesí;SERVICIOS;2;0;2
24/11/2024;11;2024;Establecimientos de bebidas;Paiporta;Valencia;Paiporta;SERVICIOS;1;0;1
24/11/2024;11;2024;Comercio al por menor de libros en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
24/11/2024;11;2024;Comercio al por menor de aparatos electrodomésticos en establecimientos especializados;Albal;Valencia;Albal;SERVICIOS;1;1;0
24/11/2024;11;2024;Fabricación de otros componentes, piezas y accesorios para vehículos de motor;Sedaví;Valencia;Sedaví;INDUSTRIA;6;4;2
24/11/2024;11;2024;Construcción de edificios residenciales;Catarroja;Valencia;Catarroja;CONSTRUCIÓN;6;5;1
24/11/2024;11;2024;Educación deportiva y recreativa;Massanassa;Valencia;Massanassa;SERVICIOS;4;4;0
25/11/2024;11;2024;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Beniparrell;Valencia;Beniparrell;SERVICIOS;2;2;0
25/11/2024;11;2024;Actividades de juegos de azar y apuestas;Benetússer;Valencia;Benetússer;SERVICIOS;1;1;0
25/11/2024;11;2024;Elaboración de otros productos alimenticios n.c.o.p.;Paiporta;Valencia;Paiporta;INDUSTRIA;2;0;2
25/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Palmar (El);SERVICIOS;5;2;3
25/11/2024;11;2024;Fabricación de otros productos de plástico;Ribarroja del Turia;Valencia;Riba-Roja De Túria;INDUSTRIA;24;22;2
25/11/2024;11;2024;Otras actividades de limpieza;Málaga;Málaga;Valencia;SERVICIOS;4;0;4
25/11/2024;11;2024;Establecimientos de bebidas;Torrent;Valencia;Torrent;SERVICIOS;2;0;2
25/11/2024;11;2024;Hoteles y alojamientos similares;Valencia;Valencia;Valencia;SERVICIOS;2;0;2
25/11/2024;11;2024;Otras actividades de impresión y artes gráficas;Algemesí;Valencia;Algemesí;INDUSTRIA;7;7;0
25/11/2024;11;2024;Limpieza general de edificios;Valencia;Valencia;Valencia;SERVICIOS;0;0;0
25/11/2024;11;2024;Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados;Alaquàs;Valencia;Alaquàs;SERVICIOS;8;1;7
25/11/2024;11;2024;Comercio al por mayor de prendas de vestir y calzado;Ribarroja del Turia;Valencia;Polígono Industrial Este;SERVICIOS;1;0;1
25/11/2024;11;2024;Fabricación de componentes electrónicos;Algemesí;Valencia;Algemesí;INDUSTRIA;0;0;0
25/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Catarroja;Valencia;Catarroja;SERVICIOS;2;2;0
25/11/2024;11;2024;Agentes de la propiedad inmobiliaria;Catarroja;Valencia;Catarroja;SERVICIOS;1;1;0
25/11/2024;11;2024;Fabricación de envases y embalajes de plástico;Ribarroja del Turia;Valencia;Riba-Roja De Túria;INDUSTRIA;93;70;23
25/11/2024;11;2024;Agencias de publicidad;Beniparrell;Valencia;Beniparrell;SERVICIOS;2;2;0
25/11/2024;11;2024;Construcción de edificios residenciales;Puig de Santa Maria, el;Valencia;Torrent;CONSTRUCIÓN;1;1;0
25/11/2024;11;2024;Comercio al por menor de carne y productos cárnicos en establecimientos especializados;Chirivella;Valencia;Chirivella;SERVICIOS;2;2;0
25/11/2024;11;2024;Transporte por taxi;Valencia;Valencia;Valencia;SERVICIOS;2;2;0
25/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Aldaya;Valencia;Aldaya;SERVICIOS;1;1;0
25/11/2024;11;2024;Fabricación de carrocerías para vehículos de motor, fabricación de remolques y semirremolques;Beniparrell;Valencia;Beniparrell;INDUSTRIA;1;0;1
25/11/2024;11;2024;Otras instalaciones en obras de construcción;Valencia;Valencia;Castellar-Oliveral;CONSTRUCIÓN;13;13;0
25/11/2024;11;2024;Actividades de los clubes deportivos;Sedaví;Valencia;Sedaví;SERVICIOS;2;1;1
25/11/2024;11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Paiporta;Valencia;Paiporta;CONSTRUCIÓN;9;8;1
25/11/2024;11;2024;Ingeniería mecánica por cuenta de terceros;Torrent;Valencia;Torrent;INDUSTRIA;2;1;1
25/11/2024;11;2024;Actividades de fotografía;Catarroja;Valencia;Catarroja;SERVICIOS;1;1;0
25/11/2024;11;2024;Otros servicios personales n.c.o.p.;Picassent;Valencia;Picassent;SERVICIOS;1;1;0
25/11/2024;11;2024;Instalaciones eléctricas;Picassent;Valencia;Picassent;CONSTRUCIÓN;1;1;0
25/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Aldaya;Valencia;Aldaya;SERVICIOS;6;0;6
25/11/2024;11;2024;Agentes de la propiedad inmobiliaria;Catarroja;Valencia;Catarroja;SERVICIOS;2;2;0
25/11/2024;11;2024;Instalaciones eléctricas;Massanassa;Valencia;Massanassa;CONSTRUCIÓN;5;4;1
25/11/2024;11;2024;Comercio al por menor de calzado y artículos de cuero en establecimientos especializados;Valencia;Valencia;Valencia;SERVICIOS;1;0;1
25/11/2024;11;2024;Restaurantes y puestos de comidas;Picanya;Valencia;Picanya;SERVICIOS;2;0;2
25/11/2024;11;2024;Establecimientos de bebidas;Paiporta;Valencia;Paiporta;SERVICIOS;2;0;2
25/11/2024;11;2024;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Valencia;Valencia;Picanya;SERVICIOS;0;0;0
25/11/2024;11;2024;Comercio al por menor de artículos deportivos en establecimientos especializados;Algemesí;Valencia;Algemesí;SERVICIOS;2;1;1
25/11/2024;11;2024;Otro comercio al por menor en establecimientos no especializados;Alcorcón;Madrid;"Aldaya; Alfafar";SERVICIOS;28;4;24
25/11/2024;11;2024;Otras instalaciones en obras de construcción;Aldaya;Valencia;Aldaya;CONSTRUCIÓN;9;8;1
25/11/2024;11;2024;Actividades de los clubes deportivos;Paiporta;Valencia;Paiporta;SERVICIOS;2;1;1
25/11/2024;11;2024;Otras actividades recreativas y de entretenimiento;Massanassa;Valencia;Massanassa;SERVICIOS;6;1;5
25/11/2024;11;2024;Actividades de juegos de azar y apuestas;Gandía;Valencia;Paiporta;SERVICIOS;2;0;2
25/11/2024;11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Benetússer;Valencia;Benetússer;SERVICIOS;2;0;2
25/11/2024;11;2024;Establecimientos de bebidas;Alcúdia, l';Valencia;Alcúdia (L');SERVICIOS;1;1;0
25/11/2024;11;2024;Construcción de edificios residenciales;Sedaví;Valencia;Sedaví;CONSTRUCIÓN;4;4;0
25/11/2024;11;2024;Fabricación de otra maquinaria para usos específicos n.c.o.p.;Albal;Valencia;Albal;INDUSTRIA;9;4;5
25/11/2024;11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Valencia;Valencia;Valencia;CONSTRUCIÓN;3;3;0
25/11/2024;11;2024;Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados;Aldaya;Valencia;Aldaya;SERVICIOS;1;1;0
25/11/2024;11;2024;Actividades de agentes y corredores de seguros;Benetússer;Valencia;Benetússer;SERVICIOS;10;4;6
25/11/2024;11;2024;Establecimientos de bebidas;Algemesí;Valencia;Algemesí;SERVICIOS;1;0;1
25/11/2024;11;2024;Educación preprimaria;Catarroja;Valencia;"Alfafar; Picanya";SERVICIOS;17;1;16
25/11/2024;11;2024;Depósito y almacenamiento;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;13;12;1
25/11/2024;11;2024;Transporte de mercancías por carretera;Sedaví;Valencia;Sedaví;SERVICIOS;12;11;1
25/11/2024;11;2024;Gestión y administración de la propiedad inmobiliaria;Albal;Valencia;Albal;SERVICIOS;2;1;1
25/11/2024;11;2024;Venta de automóviles y vehículos de motor ligeros;Catarroja;Valencia;Catarroja;SERVICIOS;2;1;1
25/11/2024;11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Valencia;Valencia;Valencia;SERVICIOS;0;0;0
25/11/2024;11;2024;Restaurantes y puestos de comidas;Alfafar;Valencia;Alfafar;SERVICIOS;3;1;2
25/11/2024;11;2024;Fabricación de otros muebles;Alcàsser;Valencia;Alcàsser;INDUSTRIA;5;2;3
25/11/2024;11;2024;Comercio al por menor de textiles en establecimientos especializados;Burriana;Castelló;"Aldaya; Alfafar";SERVICIOS;9;2;7
25/11/2024;11;2024;Comercio al por mayor de productos químicos;Picanya;Valencia;Picanya;SERVICIOS;4;4;0
25/11/2024;11;2024;Fabricación de otros muebles;Catadau;Valencia;Alfarp;INDUSTRIA;0;0;0
25/11/2024;11;2024;Reparación y mantenimiento de otro material de transporte;Massanassa;Valencia;Massanassa;INDUSTRIA;5;5;0
25/11/2024;11;2024;Provisión de comidas preparadas para eventos;Catarroja;Valencia;Catarroja;SERVICIOS;2;0;2
25/11/2024;11;2024;Educación preprimaria;Torrent;Valencia;Torrent;SERVICIOS;7;1;6
25/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Albal;Valencia;Albal;SERVICIOS;1;0;1
25/11/2024;11;2024;Transporte de mercancías por carretera;Cuart de Poblet;Valencia;Quart De Poblet;SERVICIOS;4;4;0
25/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Beniparrell;Valencia;Beniparrell;SERVICIOS;1;0;1
25/11/2024;11;2024;Establecimientos de bebidas;Aldaya;Valencia;Aldaya;SERVICIOS;6;1;5
25/11/2024;11;2024;Actividades de apoyo a la agricultura;Algemesí;Valencia;Algemesí;AGRICULTURA;2;2;0
25/11/2024;11;2024;Otras actividades de apoyo a las empresas n.c.o.p.;Pobla de Vallbona, la;Valencia;Pobla De Vallbona (La);SERVICIOS;7;2;5
25/11/2024;11;2024;Transporte de mercancías por carretera;Silla;Valencia;Silla;SERVICIOS;8;6;2
25/11/2024;11;2024;Restaurantes y puestos de comidas;Torrent;Valencia;Torrent;SERVICIOS;4;2;2
25/11/2024;11;2024;Comercio al por menor de carne y productos cárnicos en establecimientos especializados;Valencia;Valencia;Alfafar;SERVICIOS;1;1;0
25/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Algemesí;Valencia;Algemesí;SERVICIOS;1;1;0
25/11/2024;11;2024;Transporte de mercancías por carretera;Sedaví;Valencia;Sedaví;SERVICIOS;20;18;2
25/11/2024;11;2024;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;Paterna;Valencia;Paterna;SERVICIOS;4;4;0
25/11/2024;11;2024;Comercio al por menor de flores, plantas, semillas, fertilizantes, animales de compañía y comida en establecim. especializados;Málaga;Málaga;Alfafar;SERVICIOS;14;2;12
25/11/2024;11;2024;Ingeniería mecánica por cuenta de terceros;Alcúdia, l';Valencia;Alcúdia (L');INDUSTRIA;174;168;6
25/11/2024;11;2024;Actividades de juegos de azar y apuestas;Alfafar;Valencia;Alfafar;SERVICIOS;1;0;1
25/11/2024;11;2024;Fabricación de carpintería metálica;Chiva;Valencia;Chiva;INDUSTRIA;42;40;2
25/11/2024;11;2024;Otros servicios personales n.c.o.p.;Paiporta;Valencia;Paiporta;SERVICIOS;4;1;3
25/11/2024;11;2024;Fabricación de muebles de cocina;Albal;Valencia;Albal;INDUSTRIA;7;7;0
25/11/2024;11;2024;Comercio al por mayor de bebidas;Chirivella;Valencia;Chirivella;SERVICIOS;9;5;4
25/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Paiporta;Valencia;Paiporta;SERVICIOS;0;0;0
25/11/2024;11;2024;Otros tipos de transporte terrestre de pasajeros n.c.o.p.;Aldaya;Valencia;Aldaya;SERVICIOS;17;11;6
25/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alfafar;Valencia;Alfafar;SERVICIOS;0;0;0
25/11/2024;11;2024;Fabricación de otros muebles;Paiporta;Valencia;Paiporta;INDUSTRIA;3;3;0
25/11/2024;11;2024;Actividades jurídicas;Chiva;Valencia;Chiva;SERVICIOS;1;0;1
25/11/2024;11;2024;Comercio al por menor de flores, plantas, semillas, fertilizantes, animales de compañía y comida en establecim. especializados;Torrent;Valencia;Torrent;SERVICIOS;0;0;0
25/11/2024;11;2024;Otros servicios de comidas;Sedaví;Valencia;Sedaví;SERVICIOS;6;5;1
25/11/2024;11;2024;Intermediarios del comercio especializados en la venta de otros productos específicos;Algemesí;Valencia;Algemesí;SERVICIOS;0;0;0
25/11/2024;11;2024;Actividades de los clubes deportivos;Paiporta;Valencia;Paiporta;SERVICIOS;3;0;3
25/11/2024;11;2024;Construcción de edificios residenciales;Paiporta;Valencia;Paiporta;CONSTRUCIÓN;5;4;1
25/11/2024;11;2024;Comercio al por menor de artículos de relojería y joyería en establecimientos especializados;Algemesí;Valencia;Algemesí;SERVICIOS;2;0;2
25/11/2024;11;2024;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Paiporta;Valencia;Paiporta;SERVICIOS;1;0;1
25/11/2024;11;2024;Restaurantes y puestos de comidas;Catarroja;Valencia;Catarroja;SERVICIOS;4;2;2
25/11/2024;11;2024;Encuadernación y servicios relacionados con la misma;Albal;Valencia;Albal;INDUSTRIA;0;0;0
25/11/2024;11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Algemesí;Valencia;Algemesí;INDUSTRIA;1;0;1
25/11/2024;11;2024;Restaurantes y puestos de comidas;Algemesí;Valencia;Algemesí;SERVICIOS;7;2;5
25/11/2024;11;2024;Pintura y acristalamiento;Algemesí;Valencia;Algemesí;CONSTRUCIÓN;1;0;1
25/11/2024;11;2024;Comercio al por menor de pan y productos de panadería, confitería y pastelería en establecimientos especializados;Algemesí;Valencia;Algemesí;SERVICIOS;2;0;2
25/11/2024;11;2024;Otras actividades recreativas y de entretenimiento;Cuart de Poblet;Valencia;Quart De Poblet;SERVICIOS;5;2;3
25/11/2024;11;2024;Otra educación n.c.o.p.;Alfafar;Valencia;Alfafar;SERVICIOS;1;1;0
25/11/2024;11;2024;Limpieza general de edificios;Benetússer;Valencia;Benetússer;SERVICIOS;1;0;1
25/11/2024;11;2024;Otra educación n.c.o.p.;Albal;Valencia;Albal;SERVICIOS;1;1;0
25/11/2024;11;2024;Reparación de maquinaria;Aldaya;Valencia;Aldaya;INDUSTRIA;1;0;1
25/11/2024;11;2024;Actividades de diseño especializado;Catarroja;Valencia;Catarroja;SERVICIOS;3;3;0
26/11/2024;11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Aldaya;Valencia;Aldaya;SERVICIOS;9;1;8
26/11/2024;11;2024;Restaurantes y puestos de comidas;Picanya;Valencia;Picanya;SERVICIOS;2;1;1
26/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
26/11/2024;11;2024;Comercio al por mayor no especializado;Catarroja;Valencia;Catarroja;SERVICIOS;0;0;0
26/11/2024;11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Ribarroja del Turia;Valencia;Residencial Reva;INDUSTRIA;2;2;0
26/11/2024;11;2024;Restaurantes y puestos de comidas;Massanassa;Valencia;Massanassa;SERVICIOS;1;0;1
26/11/2024;11;2024;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;Catarroja;Valencia;Catarroja;SERVICIOS;2;0;2
26/11/2024;11;2024;Establecimientos de bebidas;Chiva;Valencia;Chiva;SERVICIOS;2;0;2
26/11/2024;11;2024;Acabado de textiles;Catarroja;Valencia;Catarroja;INDUSTRIA;1;0;1
26/11/2024;11;2024;Otras actividades de construcción especializada n.c.o.p.;Vilamarxant;Valencia;Vilamarxant;CONSTRUCIÓN;2;2;0
26/11/2024;11;2024;Actividades odontológicas;Alfafar;Valencia;Alfafar;SERVICIOS;2;0;2
26/11/2024;11;2024;Organización de convenciones y ferias de muestras;Massanassa;Valencia;Massanassa;SERVICIOS;3;3;0
26/11/2024;11;2024;Otras actividades profesionales, científicas y técnicas n.c.o.p.;Massanassa;Valencia;Massanassa;SERVICIOS;3;1;2
26/11/2024;11;2024;Gestión de instalaciones deportivas;Cuart de Poblet;Valencia;Quart De Poblet;SERVICIOS;3;2;1
26/11/2024;11;2024;Transporte de mercancías por carretera;Paiporta;Valencia;Sedaví;SERVICIOS;1;1;0
26/11/2024;11;2024;Establecimientos de bebidas;Paiporta;Valencia;Paiporta;SERVICIOS;13;5;8
26/11/2024;11;2024;Otra educación n.c.o.p.;Catarroja;Valencia;Catarroja;SERVICIOS;12;5;7
26/11/2024;11;2024;Actividades de los clubes deportivos;Sedaví;Valencia;Sedaví;SERVICIOS;2;2;0
26/11/2024;11;2024;Construcción de edificios residenciales;Algemesí;Valencia;Algemesí;CONSTRUCIÓN;1;1;0
26/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Benetússer;Valencia;Benetússer;SERVICIOS;1;1;0
26/11/2024;11;2024;Educación deportiva y recreativa;Catarroja;Valencia;Massanassa;SERVICIOS;1;0;1
26/11/2024;11;2024;Promoción inmobiliaria;Chiva;Valencia;Chiva;CONSTRUCIÓN;1;0;1
26/11/2024;11;2024;Reparación de calzado y artículos de cuero;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
26/11/2024;11;2024;Instalación de carpintería;Moncada;Valencia;Moncada;CONSTRUCIÓN;1;1;0
26/11/2024;11;2024;Reparación de muebles y artículos de menaje;Valencia;Valencia;Valencia;SERVICIOS;0;0;0
26/11/2024;11;2024;Educación preprimaria;Algemesí;Valencia;Algemesí;SERVICIOS;4;0;4
26/11/2024;11;2024;Educación preprimaria;Catarroja;Valencia;Catarroja;SERVICIOS;5;0;5
26/11/2024;11;2024;Establecimientos de bebidas;Paiporta;Valencia;Paiporta;SERVICIOS;2;0;2
26/11/2024;11;2024;Actividades de los clubes deportivos;Catarroja;Valencia;Catarroja;SERVICIOS;3;3;0
26/11/2024;11;2024;Fabricación de chapas y tableros de madera;Beniparrell;Valencia;Beniparrell;INDUSTRIA;3;3;0
26/11/2024;11;2024;Actividades de medicina especializada;Alfafar;Valencia;Alfafar;SERVICIOS;2;0;2
26/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Aldaya;Valencia;Aldaya;SERVICIOS;1;0;1
26/11/2024;11;2024;Restaurantes y puestos de comidas;Catarroja;Valencia;Catarroja;SERVICIOS;0;0;0
26/11/2024;11;2024;Otras actividades deportivas;Algemesí;Valencia;Algemesí;SERVICIOS;1;1;0
26/11/2024;11;2024;Alquiler de otra maquinaria, equipos y bienes tangibles n.c.o.p.;Paterna;Valencia;Paterna;SERVICIOS;3;0;3
26/11/2024;11;2024;Fabricación de jabones, detergentes y otros artículos de limpieza y abrillantamiento;Picassent;Valencia;Picassent;INDUSTRIA;10;8;2
26/11/2024;11;2024;Comercio al por menor de pescados y mariscos en establecimientos especializados;Yátova;Valencia;Yátova;SERVICIOS;1;0;1
26/11/2024;11;2024;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;Aldaya;Valencia;Aldaya;SERVICIOS;1;0;1
26/11/2024;11;2024;Fabricación de otros muebles;Beniparrell;Valencia;Beniparrell;INDUSTRIA;7;7;0
26/11/2024;11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Benetússer;Valencia;Benetússer;SERVICIOS;5;0;5
26/11/2024;11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;1;1;0
26/11/2024;11;2024;Comercio al por menor de artículos deportivos en establecimientos especializados;Mataró;Barcelona;Alfafar;SERVICIOS;7;6;1
26/11/2024;11;2024;Otras industrias manufactureras n.c.o.p.;Paiporta;Valencia;Paiporta;INDUSTRIA;2;1;1
26/11/2024;11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Benetússer;Valencia;Benetússer;CONSTRUCIÓN;0;0;0
26/11/2024;11;2024;Comercio al por mayor de combustibles sólidos, líquidos y gaseosos, y productos similares;Ribarroja del Turia;Valencia;Polígono Industrial Este;SERVICIOS;1;0;1
26/11/2024;11;2024;Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal;Tavernes de la Valldigna;Valencia;Tavernes De La Valldigna;SERVICIOS;2;1;1
26/11/2024;11;2024;Actividades odontológicas;Buñol;Valencia;Buñol;SERVICIOS;8;0;8
26/11/2024;11;2024;Comercio al por menor de equipos de telecomunicaciones en establecimientos especializados;Silla;Valencia;Silla;SERVICIOS;2;1;1
26/11/2024;11;2024;Fabricación de carpintería metálica;Cuart de Poblet;Valencia;Quart De Poblet;INDUSTRIA;1;1;0
26/11/2024;11;2024;Alquiler de otros efectos personales y artículos de uso doméstico;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;2;1;1
26/11/2024;11;2024;Actividades jurídicas;Benetússer;Valencia;Benetússer;SERVICIOS;3;0;3
26/11/2024;11;2024;Separación y clasificación de materiales;Paiporta;Valencia;Paiporta;INDUSTRIA;13;8;5
26/11/2024;11;2024;Otras actividades de construcción especializada n.c.o.p.;Catarroja;Valencia;Catarroja;CONSTRUCIÓN;2;2;0
26/11/2024;11;2024;Comercio al por mayor de muebles, alfombras y aparatos de iluminación;Catarroja;Valencia;Catarroja;SERVICIOS;2;0;2
26/11/2024;11;2024;Comercio al por mayor de repuestos y accesorios de vehículos de motor;Torrent;Valencia;Polígono Industrial Este;SERVICIOS;1;0;1
26/11/2024;11;2024;Construcción de edificios residenciales;Aldaya;Valencia;Aldaya;CONSTRUCIÓN;1;1;0
26/11/2024;11;2024;Fabricación de muebles de cocina;Torrent;Valencia;Torrent;INDUSTRIA;10;10;0
26/11/2024;11;2024;Otras actividades postales y de correos;Barcelona;Barcelona;Riba-Roja De Túria;SERVICIOS;42;41;1
26/11/2024;11;2024;Lavado y limpieza de prendas textiles y de piel;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;11;4;7
26/11/2024;11;2024;Comercio al por menor de pan y productos de panadería, confitería y pastelería en establecimientos especializados;Benetússer;Valencia;Benetússer;SERVICIOS;0;0;0
26/11/2024;11;2024;Construcción de edificios residenciales;Benetússer;Valencia;Benetússer;CONSTRUCIÓN;0;0;0
26/11/2024;11;2024;Construcción de edificios residenciales;Algemesí;Valencia;Algemesí;CONSTRUCIÓN;15;13;2
26/11/2024;11;2024;Gestión y administración de la propiedad inmobiliaria;Valencia;Valencia;Valencia;SERVICIOS;1;0;1
26/11/2024;11;2024;Fabricación de otros productos de plástico;Massanassa;Valencia;Massanassa;INDUSTRIA;32;23;9
26/11/2024;11;2024;Actividades auxiliares a la educación;Sedaví;Valencia;"Benetússer; Sedaví";SERVICIOS;11;0;11
26/11/2024;11;2024;Venta de automóviles y vehículos de motor ligeros;Algemesí;Valencia;Algemesí;SERVICIOS;2;2;0
26/11/2024;11;2024;Provisión de comidas preparadas para eventos;Catarroja;Valencia;Catarroja;SERVICIOS;3;0;3
26/11/2024;11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Sedaví;Valencia;Sedaví;SERVICIOS;3;1;2
26/11/2024;11;2024;Limpieza general de edificios;Algemesí;Valencia;Algemesí;SERVICIOS;4;0;4
26/11/2024;11;2024;Comercio al por menor de artículos de relojería y joyería en establecimientos especializados;Sedaví;Valencia;Sedaví;SERVICIOS;1;0;1
26/11/2024;11;2024;Fabricación de papel y cartón;Beniparrell;Valencia;Beniparrell;INDUSTRIA;4;4;0
26/11/2024;11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Paiporta;Valencia;Paiporta;CONSTRUCIÓN;1;1;0
26/11/2024;11;2024;Actividades veterinarias;Alcorcón;Madrid;Aldaya;SERVICIOS;4;2;2
26/11/2024;11;2024;Educación cultural;Massanassa;Valencia;Massanassa;SERVICIOS;17;11;6
26/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Beniparrell;Valencia;Beniparrell;SERVICIOS;1;1;0
26/11/2024;11;2024;Fabricación de otros muebles;Beniparrell;Valencia;Beniparrell;INDUSTRIA;6;3;3
26/11/2024;11;2024;Otra educación n.c.o.p.;Paiporta;Valencia;Paiporta;SERVICIOS;22;13;9
26/11/2024;11;2024;Fabricación de otros artículos de papel y cartón;Beniparrell;Valencia;Beniparrell;INDUSTRIA;3;2;1
26/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Massanassa;Valencia;Massanassa;SERVICIOS;1;0;1
26/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Algemesí;Valencia;Algemesí;SERVICIOS;1;0;1
26/11/2024;11;2024;Establecimientos de bebidas;Albal;Valencia;Albal;SERVICIOS;1;0;1
26/11/2024;11;2024;Fabricación de carpintería metálica;Algemesí;Valencia;Algemesí;INDUSTRIA;24;21;3
26/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Algemesí;Valencia;Algemesí;SERVICIOS;1;1;0
26/11/2024;11;2024;Otras actividades postales y de correos;Aldaya;Valencia;Aldaya;SERVICIOS;1;0;1
26/11/2024;11;2024;Transporte de mercancías por carretera;San Antonio de Benagéber;Valencia;Polígono Industrial Este;SERVICIOS;2;2;0
26/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Pinedo;SERVICIOS;0;0;0
26/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Chirivella;Valencia;Chirivella;SERVICIOS;1;0;1
26/11/2024;11;2024;Actividades odontológicas;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
26/11/2024;11;2024;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Chiva;Valencia;Chiva;SERVICIOS;10;6;4
26/11/2024;11;2024;Educación cultural;Catarroja;Valencia;Catarroja;SERVICIOS;22;15;7
26/11/2024;11;2024;Fabricación de maquinaria para las industrias del plástico y del caucho;Catarroja;Valencia;Catarroja;INDUSTRIA;0;0;0
26/11/2024;11;2024;Actividades auxiliares a la educación;Xàtiva;Valencia;Alfafar;SERVICIOS;6;2;4
26/11/2024;11;2024;Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal;Benetússer;Valencia;Benetússer;SERVICIOS;3;0;3
26/11/2024;11;2024;Otro procesado y conservación de frutas y hortalizas;Algemesí;Valencia;Algemesí;INDUSTRIA;7;3;4
26/11/2024;11;2024;Comercio al por menor de equipos de telecomunicaciones en establecimientos especializados;Silla;Valencia;Silla;SERVICIOS;17;5;12
